,category,sub_category,name,Unnamed: 0,Carbohydrates,Proteins,Fats,Vitamin A,Vitamin B1,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin B7,Vitamin B9,Vitamin B12,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Iodine,Alanine,Arginine,Asparagine,Aspartic Acid,Cysteine,Glutamic Acid,Glutamine,Glycine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine,Saturated Fatty Acids,Monounsaturated Fatty Acids,Polyunsaturated Fatty Acids,Omega-3 Fatty Acids,Omega-6 Fatty Acids,Trans Fatty Acids,Flavonoids,Carotenoids,Polyphenols,Glucosinolates,Phytosterols,Glucose,Fructose,Sucrose,Citric Acid,Lactic Acid,Fiber,Cholesterol,Antioxidants,Probiotics,Prebiotics,Water,Alcohol,Caffeine,Theobromine,Tannins,Lectins,Phytic Acid,Oxalates,bias,score
63,vegetable,Sprouts,alfalfa_sprouts,-69.30000000000001,-14.238000000000001,-4.800000000000003,-1.0709999999999997,0,0.0864,0.1358,0.756,0.12040000000000001,0.27799999999999997,0.43200000000000005,72.72,-0.0,35.279999999999994,-0.0,0.54,87.00000000000001,135.04,0.7559999999999995,241.10999999999999,129.58,-9.48,-7.979999999999995,-0.11900000000000002,0.089,0,-0.0,-0.0,-0.2482,-0.438,0,-0.876,-0.030800000000000004,-1.46,0,-0.146,-0.146,-0.146,-0.292,-0.292,-0.10220000000000001,-0.146,0,-0.146,-0.146,0.0033,0,-0.146,-0.5805,2.271,2.244,1.2056,-0.0286,-0.0,4.576999999999999,0.48,2.8280000000000003,0,0.16799999999999998,-1.911,-2.724,-3.185,0,0,15.615,-0.0,6.775,0.0,0.067,53.36,-0.0,-0.0,-0.0,-0.0,-0.018,-0.6200000000000001,-5.550000000000001,7.75,674.9012000000002
107,dairy,Milk,whole_milk,-117.7,-32.544,-4.080000000000003,-5.0489999999999995,0,0.0432,0.17459999999999998,0.10800000000000001,0.17200000000000001,0.05559999999999999,0.0,10.1,-0.24800000000000014,4.409999999999999,-0.17999999999999988,0.3600000000000001,0.0,506.4,0.06299999999999996,89.3,397.1000000000001,-18.0,-66.49999999999996,-0.06800000000000002,0.026699999999999995,0,-0.6699999999999999,-8.709999999999999,-0.146,-0.146,0,-0.438,-0.0132,-0.876,0,-0.146,-0.146,-0.292,-0.438,-0.438,-0.146,-0.292,0,-0.292,-0.292,0.0044,0,-0.292,-12.254999999999999,8.327000000000002,0.7480000000000001,0.1507,-0.013000000000000001,-0.0,0.0,0.0,0.0,0,0.0,-3.185,-3.4050000000000002,-17.836,0,0,0.0,-60.7,0.0,0.0,0.0,51.04,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.379999999999999,699.6670000000003
85,seafood,Oily Fishs,mackerel,-93.50000000000001,-0.0,-22.800000000000015,-22.949999999999996,0,0.21600000000000003,0.291,7.5600000000000005,0.387,1.1119999999999999,6.48,60.6,-5.580000000000003,0.0,-3.239999999999998,3.6000000000000005,0.0,63.3,1.1339999999999992,357.2,836.0000000000001,-48.0,-106.39999999999993,-0.15300000000000005,0.089,0,-23.449999999999996,-26.799999999999997,-1.46,-1.752,0,-1.752,-0.132,-3.212,0,-1.022,-0.73,-1.168,-1.752,-1.606,-1.168,-1.168,0,-1.168,-1.022,0.022000000000000002,0,-1.168,-19.35,37.85,44.88,45.21,-0.13,-0.9299999999999999,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-424.90000000000003,0.0,0.0,0.0,35.379999999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,20.09,702.9379999999999
5,fruit,Citrus Fruits,mandarin,-5.5,-58.308,-0.9600000000000007,-0.4589999999999999,0,0.10800000000000001,0.097,0.43200000000000005,0.129,0.13899999999999998,0.0,40.4,-0.0,117.74699999999997,-0.0,0.3600000000000001,0.0,156.14,0.06299999999999996,89.3,54.34000000000001,-19.919999999999998,-0.0,-0.017000000000000005,35.599999999999994,0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,0.0,0,-0.0,-0.1935,0.1514,0.5984,0.0,-0.010400000000000001,-0.0,0.5969999999999999,288.0,10.605,0,0.0,-9.555,-12.258000000000001,-33.761,0,0,20.82,-0.0,2.7100000000000004,0.0,0.0,49.879999999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.99,729.2649000000001
92,seafood,Lean Fishs,pollock,-101.2,-0.0,-24.000000000000018,-1.5299999999999998,0,0.21600000000000003,0.194,3.7800000000000002,0.215,0.27799999999999997,4.32,30.3,-0.6200000000000003,0.0,-0.017999999999999988,0.3600000000000001,0.0,84.39999999999999,0.25199999999999984,267.9,752.4000000000001,-42.0,-79.79999999999995,-0.06800000000000002,0.0445,0,-20.099999999999998,-6.699999999999999,-1.606,-1.752,0,-2.628,-0.08800000000000001,-2.92,0,-1.022,-0.876,-1.022,-1.898,-1.898,-0.73,-0.876,0,-1.022,-1.022,0.011000000000000001,0,-1.168,-1.29,3.0280000000000005,2.9920000000000004,3.0140000000000002,-0.026000000000000002,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-182.10000000000002,0.0,0.0,0.0,46.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.709999999999999,733.8344999999999
64,vegetable,Sprouts,bean_sprouts,-70.4,-39.324,-3.6000000000000023,-0.306,0,0.10800000000000001,0.1455,0.756,0.08600000000000001,0.27799999999999997,0.54,60.6,-0.0,57.32999999999999,-0.0,0.3600000000000001,87.00000000000001,156.14,1.1339999999999992,294.69,142.12000000000003,-9.0,-9.309999999999995,-0.10200000000000002,0.089,0,-0.0,-0.0,-0.292,-0.584,0,-0.876,-0.044000000000000004,-1.168,0,-0.146,-0.146,-0.146,-0.292,-0.292,-0.146,-0.146,0,-0.146,-0.146,0.0033,0,-0.146,-0.3225,0.7570000000000001,0.7480000000000001,0.4521,-0.010400000000000001,-0.0,3.9799999999999995,0.96,3.535,0,0.22399999999999998,-3.185,-3.4050000000000002,-3.185,0,0,20.82,-0.0,13.55,0.0,0.134,52.199999999999996,-0.0,-0.0,-0.0,-0.195,-0.027,-1.2400000000000002,-4.44,7.75,753.7220000000005
109,dairy,Milk,soy_milk,-119.9,-4.7459999999999996,-3.9600000000000026,-2.7539999999999996,0,0.10800000000000001,0.097,0.54,0.08600000000000001,0.13899999999999998,0.0,20.2,-0.0,0.0,-0.0,0.18000000000000005,0.0,506.4,0.5039999999999997,178.6,125.40000000000002,-6.0,-13.299999999999992,-0.05100000000000001,0.0356,0,-0.0,-0.0,-0.0438,-0.438,0,-0.292,-0.0132,-0.73,0,-0.0438,-0.146,-0.146,-0.292,-0.146,-0.0292,-0.292,0,-0.146,-0.146,0.0022,0,-0.146,-1.935,4.542,6.732,3.0140000000000002,-0.091,-0.0,0.19899999999999998,0.0,0.7070000000000001,0,1.1199999999999999,-0.637,-0.681,-0.637,0,0,0.0,-0.0,1.3550000000000002,0.0,0.0,55.099999999999994,-0.0,-0.0,-0.0,-0.0,-0.009,-3.1000000000000005,-0.0,9.939999999999998,754.1498000000004
3,fruit,Citrus Fruits,orange,-3.3000000000000003,-80.004,-1.0800000000000007,-0.153,0,0.10800000000000001,0.097,0.43200000000000005,0.129,0.13899999999999998,0.0,60.6,-0.0,234.61199999999997,-0.0,0.3600000000000001,0.0,168.79999999999998,0.06299999999999996,89.3,58.52000000000001,-21.72,-0.0,-0.017000000000000005,35.599999999999994,0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,0.0,0,-0.0,-0.0645,0.0757,0.2992,0.0,-0.005200000000000001,-0.0,0.5969999999999999,192.0,8.484,0,0.0,-12.74,-16.344,-35.035000000000004,0,0,24.983999999999998,-0.0,1.3550000000000002,0.0,0.0,50.286,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.61,771.9882000000001
47,vegetable,Stems,asparagus,-51.7,-26.442,-2.640000000000002,-0.153,0,0.15444,0.13676999999999997,1.2312,0.11782000000000001,0.12648999999999996,2.7,105.04,-0.0,24.695999999999994,-0.0,1.9800000000000004,120.64000000000001,101.28,1.3481999999999992,125.02,217.36000000000004,-24.24,-2.6599999999999984,-0.09180000000000003,0.16820999999999997,0,-1.5409999999999997,-0.6699999999999999,-0.15184,-0.24966000000000002,0,-0.438,-0.0022,-0.438,0,-0.073,-0.03942,-0.08614,-0.12264,-0.12264,-0.0292,-0.07008,0,-0.052559999999999996,-0.06423999999999999,0.0033,0,-0.07592,-0.27090000000000003,0.28009,0.59092,0.04521,-0.00988,-0.0,0.39799999999999996,96.0,35.35,0,10.08,-11.466000000000001,-5.448,-1.274,0,0,21.861,-0.0,40.650000000000006,0.0,1.4070000000000003,53.824,-0.0,-0.0,-0.0,-1.95,-0.018,-0.6200000000000001,-55.50000000000001,15.59,789.3685300000002
83,seed,Grains,millet,-91.30000000000001,-494.94,-13.20000000000001,-6.119999999999999,0,0.324,0.097,0.8640000000000001,0.258,0.27799999999999997,0.0,171.7,-0.0,0.0,-0.0,0.18000000000000005,0.0,33.76,1.8899999999999988,1018.02,142.12000000000003,-23.4,-6.649999999999996,-0.22100000000000006,0.26699999999999996,0,-0.0,-0.0,-0.876,-1.168,0,-2.19,-0.132,-3.066,0,-0.73,-0.584,-1.168,-1.898,-1.314,-0.438,-1.168,0,-0.876,-0.876,0.011000000000000001,0,-1.168,-5.16,9.841000000000001,14.96,0.0,-0.26,-0.0,0.0,0.0,0.0,0,0.0,-3.822,-4.086,-9.555,0,0,79.116,-0.0,0.0,0.0,0.0,5.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.59,796.5300000000001
24,vegetable,Cruciferous Vegetables,cabbage,-26.400000000000002,-39.324,-1.5360000000000011,-0.153,0,0.06588000000000001,0.0388,0.25272000000000006,0.09115999999999999,0.17235999999999996,0.21600000000000003,86.86,-0.0,161.40599999999998,-0.0,0.27,220.40000000000003,168.79999999999998,0.29609999999999975,107.16,108.68000000000002,-20.4,-23.939999999999984,-0.030600000000000006,21.36,0,-0.20099999999999998,-0.603,-0.09197999999999999,-0.10220000000000001,0,-0.29346,-0.0066,-0.37084,0,-0.07446,-0.04234,-0.08322,-0.1387,-0.11972000000000001,-0.03066,-0.09344,0,-0.08906,-0.073,0.00165,0,-0.09344,-0.21930000000000002,0.09841,0.38896000000000003,0.24112,-0.00468,-0.0,0.31839999999999996,0.0096,4.949,0,50.4,-12.74,-12.939,-3.185,0,0,26.025,-0.0,16.26,0.0,2.0100000000000002,53.476,-0.0,-0.0,-0.0,-0.975,-0.34199999999999997,-16.740000000000006,-66.60000000000001,10.93,813.1414599999998
95,seafood,Shell Fishs,oyster,-104.50000000000001,-27.12,-10.800000000000008,-2.295,0,0.10800000000000001,0.291,2.16,0.215,0.13899999999999998,8.64,80.8,-5.580000000000003,8.819999999999999,-0.17999999999999988,0.9000000000000001,0.0,379.79999999999995,4.409999999999997,357.2,836.0000000000001,-24.0,-106.39999999999993,-10.200000000000003,0.8899999999999999,0,-20.099999999999998,-46.89999999999999,-1.314,-1.46,0,-2.044,-0.08800000000000001,-2.628,0,-0.876,-0.73,-0.876,-1.46,-1.46,-0.584,-0.73,0,-0.876,-0.876,0.011000000000000001,0,-0.876,-1.29,3.785,5.984000000000001,4.521,-0.039,-0.0,0.0,0.0,0.0,0,0.0,-1.274,-1.362,-1.911,0,0,0.0,-546.3000000000001,0.0,0.0,0.0,46.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.770000000000001,825.7150000000001
112,dairy,Dairy Products,greek_yogurt,-123.20000000000002,-27.12,-12.000000000000009,-4.59,0,0.10800000000000001,0.388,0.0,0.301,0.13899999999999998,0.0,30.3,-0.5580000000000003,0.0,-0.0,0.18000000000000005,0.0,633.0,0.06299999999999996,89.3,418.00000000000006,-18.0,-66.49999999999996,-0.10200000000000002,0.026699999999999995,0,-0.0,-0.0,-1.46,-1.606,0,-2.336,-0.08800000000000001,-4.38,0,-0.73,-1.022,-1.46,-2.4819999999999998,-2.19,-0.584,-1.168,0,-1.46,-1.168,0.022000000000000002,0,-1.46,-9.675,7.57,1.4960000000000002,1.5070000000000001,-0.013000000000000001,-0.0,0.0,0.0,0.0,0,1.68,-0.637,-0.681,-19.11,0,0,0.0,-91.05000000000001,0.0,0.0,0.0,49.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.5600000000000005,840.1106999999997
113,dairy,Dairy Products,yogurt,-124.30000000000001,-27.12,-4.200000000000003,-3.0599999999999996,0,0.0324,0.194,0.0,0.215,0.13899999999999998,0.0,20.2,-0.4960000000000003,0.0,-0.0,0.18000000000000005,0.0,633.0,0.06299999999999996,89.3,418.00000000000006,-18.0,-66.49999999999996,-0.06800000000000002,0.026699999999999995,0,-0.0,-0.0,-1.168,-1.314,0,-1.898,-0.08800000000000001,-3.796,0,-0.584,-0.876,-1.168,-2.044,-1.752,-0.438,-0.876,0,-1.168,-0.876,0.022000000000000002,0,-1.168,-6.45,3.785,1.4960000000000002,1.5070000000000001,-0.013000000000000001,-0.0,0.0,0.0,0.0,0,1.1199999999999999,-0.637,-0.681,-19.11,0,0,0.0,-60.7,0.0,0.0,0.0,49.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.740000000000006,858.2911
48,vegetable,Stems,fennel,-52.800000000000004,-49.494,-1.440000000000001,-0.306,0,0.0108,0.031039999999999998,0.6912,0.09976,0.06532999999999999,0.54,54.54,-0.0,52.91999999999999,-0.0,1.044,182.12,206.78,0.45989999999999964,151.81,209.00000000000003,-49.68,-69.15999999999995,-0.03400000000000001,58.739999999999995,0,-0.4689999999999999,-0.4689999999999999,-0.05402,-0.0584,0,-0.292,-0.0044,-0.0292,0,-0.0146,-0.01752,-0.0438,-0.0876,-0.073,-0.0146,-0.0584,0,-0.02336,-0.03358,0.0022,0,-0.0584,-0.17415,0.12869000000000003,0.5086400000000001,0.01507,-0.00871,-0.0,0.39799999999999996,96.0,35.35,0,10.08,-22.932000000000002,-18.387000000000004,-5.096,0,0,32.271,-0.0,40.650000000000006,0.0,2.0770000000000004,52.315999999999995,-0.0,-0.0,-0.0,-1.95,-0.018,-0.6200000000000001,-55.50000000000001,7.75,866.99789
84,seafood,Oily Fishs,salmon,-92.4,-0.0,-24.000000000000018,-19.889999999999997,0,0.21600000000000003,0.388,8.64,0.387,1.1119999999999999,5.4,50.5,-1.860000000000001,0.0,-2.1599999999999984,3.6000000000000005,0.0,42.199999999999996,0.5039999999999997,267.9,1128.6000000000001,-58.8,-79.79999999999995,-0.13600000000000004,0.089,0,-20.099999999999998,-20.099999999999998,-1.46,-1.898,0,-1.898,-0.132,-3.3579999999999997,0,-1.022,-0.73,-1.168,-1.752,-1.606,-1.022,-1.168,0,-1.168,-1.022,0.022000000000000002,0,-1.168,-19.35,30.28,22.44,37.675,-0.078,-0.9299999999999999,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-364.20000000000005,0.0,0.0,0.0,35.379999999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,24.050000000000004,935.0070000000011
17,fruit,Pome Fruits,apple,-18.700000000000003,-93.63180000000001,-0.3120000000000002,-0.2601,0,0.01836,0.02522,0.09828,0.010750000000000001,0.05698999999999999,0.0,6.0600000000000005,-0.0,20.285999999999994,-0.0,0.324,6.380000000000002,25.32,0.07559999999999995,44.65,45.980000000000004,-12.84,-2.6599999999999984,-0.006800000000000001,0.026699999999999995,0,-0.0,-0.0,-0.02044,-0.02336,0,-0.04088,-0.00528,-0.04672,0,-0.0219,-0.016059999999999998,-0.026279999999999998,-0.0365,-0.0292,-0.0146,-0.024820000000000002,0,-0.024820000000000002,-0.02044,0.00099,0,-0.032119999999999996,-0.18705000000000002,0.18168,0.14212,0.01507,-0.00234,-0.0,0.9949999999999999,960.0,7.07,0,0.055999999999999994,-15.288,-40.179,-3.185,0,0,24.983999999999998,-0.0,6.775,0.0,0.067,49.6248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.64,1027.2280500000004
42,vegetable,Nightshades,eggplant,-46.2,-40.002,-1.2000000000000008,-0.306,0,0.0324,0.029099999999999997,0.324,0.08600000000000001,0.13899999999999998,0.0,44.44,-0.0,9.702,-0.0,0.54,8.990000000000002,37.98,0.12599999999999992,125.02,100.32000000000002,-27.599999999999998,-2.6599999999999984,-0.03400000000000001,0.0712,0,-0.0,-0.0,-0.073,-0.10220000000000001,0,-0.146,-0.0044,-0.292,0,-0.073,-0.0438,-0.0438,-0.073,-0.0584,-0.0292,-0.0584,0,-0.073,-0.0438,0.0011,0,-0.0584,-0.1935,0.1514,0.7480000000000001,0.1507,-0.010400000000000001,-0.0,0.39799999999999996,960.0,10.605,0,1.68,-6.37,-10.215,-3.185,0,0,31.23,-0.0,20.325000000000003,0.0,0.201,53.36,-0.0,-0.0,-0.0,-0.195,-0.009,-0.0,-1.11,13.35,1279.5376000000003
65,vegetable,Sprouts,broccoli_sprouts,-71.5,-40.68,-3.6000000000000023,-0.9179999999999998,0,0.0864,0.11639999999999999,0.8640000000000001,0.129,0.27799999999999997,0.54,60.6,-0.0,396.8999999999999,-0.0,1.4400000000000004,290.00000000000006,198.33999999999997,0.5669999999999996,294.69,125.40000000000002,-12.0,-19.94999999999999,-0.06800000000000002,0.089,0,-0.33499999999999996,-0.0,-0.292,-0.438,0,-0.73,-0.044000000000000004,-1.168,0,-0.146,-0.146,-0.146,-0.292,-0.292,-0.146,-0.146,0,-0.146,-0.146,0.0033,0,-0.146,-0.645,2.271,1.4960000000000002,0.6028,-0.0195,-0.0,5.969999999999999,1.44,5.656000000000001,0,0.27999999999999997,-3.822,-4.086,-3.822,0,0,26.025,-0.0,20.325000000000003,0.0,0.201,52.779999999999994,-0.0,-0.0,-0.0,-0.39,-0.027,-1.2400000000000002,-6.660000000000001,7.75,1320.6534000000004
13,fruit,Drupes Fruits,apricot,-14.3,-75.258,-0.6000000000000004,-0.153,0,0.054000000000000006,0.058199999999999995,0.648,0.043000000000000003,0.09729999999999998,0.0,34.34,-0.0,44.099999999999994,-0.0,0.18000000000000005,9.57,54.86,0.25199999999999984,89.3,66.88000000000001,-31.08,-1.3299999999999992,-0.017000000000000005,0.089,0,-0.0,-0.0,-0.0438,-0.073,0,-0.146,-0.0,-0.146,0,-0.0292,-0.0292,-0.0438,-0.073,-0.073,-0.0,-0.0438,0,-0.0584,-0.0292,0.0011,0,-0.0584,-0.0645,0.2271,0.0748,0.1507,-0.0013000000000000002,-0.0,0.9949999999999999,1152.0,35.35,0,0.0,-9.555,-13.620000000000001,-38.22,0,0,20.82,-0.0,6.775,0.0,0.0,49.879999999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8999999999999997,1383.5996
25,vegetable,Legumes,green_peas,-27.500000000000004,-98.31,-6.480000000000005,-0.612,0,0.648,0.097,2.16,0.129,0.13899999999999998,0.0,137.36,-0.0,176.39999999999998,-0.0,1.08,71.92000000000002,105.5,0.9449999999999994,294.69,284.24000000000007,-29.279999999999998,-2.6599999999999984,-0.13600000000000004,0.178,0,-0.0,-0.0,-0.584,-0.73,0,-1.168,-0.044000000000000004,-2.19,0,-0.584,-0.292,-0.438,-0.73,-0.73,-0.292,-0.438,0,-0.584,-0.438,0.011000000000000001,0,-0.438,-0.645,0.7570000000000001,1.4960000000000002,1.5070000000000001,-0.013000000000000001,-0.0,1.9899999999999998,480.0,35.35,0,1.1199999999999999,-15.925,-13.620000000000001,-19.11,0,0,52.05,-0.0,20.325000000000003,0.0,0.67,45.82,-0.0,-0.0,-0.0,-0.975,-0.018,-2.4800000000000004,-5.550000000000001,-3.0,1480.5880000000002
28,vegetable,Legumes,kidney_beans,-30.800000000000004,-154.584,-10.440000000000007,-0.7649999999999999,0,0.324,0.194,0.648,0.129,0.27799999999999997,0.0,282.8,-0.0,4.409999999999999,-0.0,0.3600000000000001,0.0,118.16,1.8269999999999986,401.84999999999997,823.4600000000002,-31.799999999999997,-2.6599999999999984,-0.18700000000000006,0.26699999999999996,0,-0.0,-0.0,-0.584,-1.606,0,-1.606,-0.044000000000000004,-2.336,0,-0.438,-0.438,-0.584,-1.168,-1.022,-0.292,-0.73,0,-0.584,-0.438,0.011000000000000001,0,-0.584,-0.645,0.7570000000000001,2.244,1.5070000000000001,-0.026000000000000002,-0.0,1.3929999999999998,48.0,17.675,0,1.1199999999999999,-9.555,-8.172,-12.74,0,0,62.46,-0.0,27.1,0.0,1.0050000000000001,5.8,-0.0,-0.0,-0.0,-1.365,-0.09,-3.1000000000000005,-5.550000000000001,-6.470000000000001,1512.3759999999997
43,vegetable,Alliums,garlic,-47.300000000000004,-224.1468,-7.632000000000006,-0.7649999999999999,0,0.21600000000000003,0.1067,0.756,0.25628,1.7166499999999998,0.9720000000000001,6.0600000000000005,-0.0,137.59199999999998,-0.0,0.14400000000000002,4.930000000000001,763.8199999999999,1.0709999999999993,223.25,639.5400000000001,-48.12,-22.609999999999985,-0.19720000000000004,0.26610999999999996,0,-9.514,-0.6699999999999999,-0.4015,-0.92564,0,-0.876,-0.06512,-1.0147,0,-0.40004,-0.19564,-0.23213999999999999,-0.38252,-0.39858000000000005,-0.06716,-0.25404,0,-0.26572,-0.17958,0.00396,0,-0.26426,-0.57405,0.08327,1.87,0.3014,-0.029900000000000003,-0.0,0.9949999999999999,0.96,7.07,0,33.599999999999994,-6.37,-3.4050000000000002,-0.637,0,0,21.861,-0.0,27.1,0.0,3.35,33.988,-0.0,-0.0,-0.0,-0.975,-0.0,-0.0,-5.550000000000001,12.11,1539.5707800000002
27,vegetable,Legumes,chickpeas,-29.700000000000003,-185.772,-10.680000000000009,-3.9779999999999998,0,0.43200000000000005,0.194,1.4040000000000001,0.129,0.41699999999999987,0.0,569.64,-0.0,8.819999999999999,-0.0,0.54,0.0,206.78,1.8269999999999986,428.64,702.2400000000001,-34.92,-9.309999999999995,-0.25500000000000006,0.356,0,-0.0,-0.0,-0.584,-1.46,0,-1.606,-0.044000000000000004,-2.19,0,-0.438,-0.438,-0.584,-1.022,-1.022,-0.292,-0.73,0,-0.584,-0.438,0.011000000000000001,0,-0.584,-1.935,4.542,8.976,1.5070000000000001,-0.14300000000000002,-0.0,1.791,48.0,21.21,0,1.68,-12.74,-10.215,-15.925,0,0,83.28,-0.0,33.875,0.0,1.34,5.8,-0.0,-0.0,-0.0,-1.17,-0.108,-4.340000000000001,-5.550000000000001,-5.640000000000001,1789.0339999999994
50,vegetable,Herbs,cilantro,-55.00000000000001,-24.8826,-2.556000000000002,-0.7956,0,0.07236000000000001,0.2813,1.62,0.23521,0.09729999999999998,0.0,125.24,-0.0,119.06999999999998,-0.0,4.500000000000001,899.0000000000001,282.74,1.1150999999999993,232.18,200.64000000000004,-62.519999999999996,-2.6599999999999984,-0.04930000000000001,0.09789999999999999,0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,0.0,0,-0.0,-0.9030000000000001,0.9841000000000001,1.7952000000000001,0.0,-0.0312,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,29.148,-0.0,0.0,0.0,0.0,53.36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.49,1816.2687700000001
138,nosh,Condiments,guacamole,-151.8,-57.63,-2.4000000000000017,-22.949999999999996,0,0.0648,0.08729999999999999,1.7280000000000002,0.43,0.4030999999999999,0.0,163.62,-0.0,44.099999999999994,-0.0,3.6000000000000005,58.00000000000001,50.64,0.3464999999999998,258.96999999999997,142.12000000000003,-58.199999999999996,-9.309999999999995,-0.10880000000000002,0.16909999999999997,0,-0.33499999999999996,-0.0,-58.4,-80.3,0,-65.7,-3.52,-109.5,0,-29.2,-17.52,-23.36,-40.879999999999995,-33.58,-11.68,-23.36,0,-35.04,-26.28,0.44,0,-29.2,-13.545000000000002,75.7,13.464,1.5070000000000001,-0.221,-0.0,0.0,1440.0,353.5,0,3.36,-5.096,-6.1290000000000004,-3.185,0,0,69.747,-0.0,33.875,0.0,0.0,39.44,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.959999999999999,1849.8420000000003
12,fruit,Drupes Fruits,plum,-13.200000000000001,-77.292,-0.8400000000000005,-0.306,0,0.0324,0.0194,0.648,0.08600000000000001,0.04169999999999999,0.0,10.1,-0.0,41.894999999999996,-0.0,0.54,18.560000000000002,29.54,0.12599999999999992,89.3,71.06000000000002,-18.84,-0.0,-0.017000000000000005,0.089,0,-0.0,-0.0,-0.0292,-0.0292,0,-0.0584,-0.0044,-0.10220000000000001,0,-0.0146,-0.0292,-0.0292,-0.0584,-0.0438,-0.0146,-0.0292,0,-0.0292,-0.0292,0.0011,0,-0.0438,-0.1935,0.1514,0.7480000000000001,0.3014,-0.010400000000000001,-0.0,0.0,1843.1999999999998,0.0,0,0.0,-45.227,-21.792,-7.007000000000001,0,0,14.574,-0.0,0.0,0.0,0.134,51.62,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5599999999999996,1990.0578999999996
26,vegetable,Legumes,lentils,-28.6,-136.27800000000002,-10.800000000000008,-0.612,0,0.9720000000000001,0.194,1.62,0.215,0.6949999999999998,0.0,365.62,-0.0,6.614999999999998,-0.0,0.3600000000000001,0.0,80.17999999999999,1.8899999999999988,321.48,1174.5800000000002,-44.28,-7.979999999999995,-0.22100000000000006,0.44499999999999995,0,-0.0,-0.0,-0.584,-1.752,0,-1.606,-0.044000000000000004,-2.19,0,-0.438,-0.438,-0.584,-1.168,-1.168,-0.146,-0.73,0,-0.584,-0.438,0.011000000000000001,0,-0.584,-0.645,0.7570000000000001,1.4960000000000002,1.5070000000000001,-0.013000000000000001,-0.0,1.5919999999999999,192.0,28.28,0,1.1199999999999999,-6.37,-5.448,-9.555,0,0,83.28,-0.0,27.1,0.0,1.34,5.8,-0.0,-0.0,-0.0,-1.56,-0.09,-3.7200000000000006,-5.550000000000001,-5.640000000000001,2019.3329999999996
57,vegetable,Tuberous,turmeric,-62.7,-440.7,-11.640000000000008,-5.0489999999999995,0,0.081,0.1455,0.648,0.387,0.41699999999999987,0.0,541.36,-0.0,3.0869999999999993,-0.0,5.04,0.0,1130.96,26.08199999999998,1723.49,1120.2400000000002,-32.16,-50.53999999999997,-0.7395000000000002,0.26699999999999996,0,-0.0,-0.0,-109.5,-175.2,0,-365.0,-6.6,-686.1999999999999,0,-109.5,-80.3,-91.98,-160.6,-124.1,-36.5,-102.2,0,-146.0,-87.6,2.2,0,-124.1,-6.2565,8.175600000000001,9.0508,0.4521,-0.156,-0.0,0.5969999999999999,0.0,56.56,0,0.16799999999999998,-8.918,-9.534,-31.85,0,0,236.307,-0.0,338.75,0.0,0.067,8.12,-0.0,-0.0,-0.0,-0.195,-0.0,-0.18600000000000003,-1.6650000000000003,14.75,2159.7330000000006
